Membership_ID,Age_Group,Games_Attended,Seasonal_Pass,Customer_Region,Age,Age Group
75041247,41-60,1,False,Canada,41,36-45
10026477,18-25,7,False,Canada,18,19-25
10032011,18-25,2,False,Canada,18,19-25
10018668,18-25,5,False,Canada,18,19-25
69208374,41-60,7,False,Canada,41,36-45
10038640,<18,4,False,Canada,18,19-25
94804314,18-25,5,False,Canada,18,19-25
10002581,18-25,2,False,Canada,18,19-25
10019920,18-25,8,False,Canada,18,19-25
10004819,26-40,2,False,Canada,26,26-35
10003846,18-25,8,False,Canada,18,19-25
10038770,18-25,21,True,Canada,18,19-25
49000859,60+,6,False,Canada,60,
93535124,60+,7,False,Canada,60,
58591279,18-25,6,False,USA,18,19-25
10033522,18-25,4,False,Canada,18,19-25
10012642,<18,6,False,Canada,18,19-25
10034287,41-60,2,False,Canada,41,36-45
10006281,26-40,25,True,Canada,26,26-35
10042699,26-40,7,False,Canada,26,26-35
10009189,26-40,5,False,Canada,26,26-35
10023565,26-40,7,False,Canada,26,26-35
33019882,18-25,1,False,Canada,18,19-25
10030402,26-40,7,False,Canada,26,26-35
13736580,18-25,6,False,Canada,18,19-25
10042310,18-25,7,False,Canada,18,19-25
10003434,18-25,2,False,Canada,18,19-25
93370517,26-40,5,False,USA,26,26-35
10008440,18-25,5,False,Canada,18,19-25
10027868,41-60,1,False,Canada,41,36-45
10042045,18-25,16,True,Canada,18,19-25
48196251,60+,3,False,Canada,60,
10000944,18-25,7,False,Canada,18,19-25
34230780,41-60,3,False,Canada,41,36-45
71325853,41-60,8,False,Canada,41,36-45
10011606,26-40,7,False,Canada,26,26-35
10009926,26-40,1,False,Canada,26,26-35
10031202,41-60,7,False,Canada,41,36-45
4195925,18-25,1,False,Canada,18,19-25
10019005,18-25,4,False,Canada,18,19-25
10026305,26-40,6,False,USA,26,26-35
10040177,41-60,5,False,Canada,41,36-45
10009505,18-25,3,False,Canada,18,19-25
10079814,26-40,1,False,Canada,26,26-35
10000072,18-25,6,False,Canada,18,19-25
10023298,18-25,4,False,Canada,18,19-25
10032315,18-25,7,False,USA,18,19-25
10034381,18-25,7,False,India,18,19-25
10026131,26-40,8,False,Canada,26,26-35
97285204,18-25,7,False,Canada,18,19-25
10001299,18-25,7,False,Canada,18,19-25
10039374,18-25,3,False,Canada,18,19-25
10028202,<18,1,False,Canada,18,19-25
10001441,18-25,7,False,South Korea,18,19-25
10044239,41-60,1,False,Canada,41,36-45
10023468,18-25,24,True,Canada,18,19-25
10039462,41-60,7,False,Canada,41,36-45
69398737,26-40,4,False,Canada,26,26-35
60649087,18-25,8,False,India,18,19-25
10014240,<18,7,False,Canada,18,19-25
10000373,41-60,1,False,USA,41,36-45
61642122,41-60,8,False,Canada,41,36-45
10034777,<18,5,False,Canada,18,19-25
10005422,26-40,2,False,USA,26,26-35
79220633,26-40,8,False,Canada,26,26-35
10017174,26-40,6,False,USA,26,26-35
10017011,18-25,6,False,Canada,18,19-25
10009819,41-60,3,False,Canada,41,36-45
36849071,60+,8,False,Canada,60,
10031783,<18,4,False,Canada,18,19-25
2083124,18-25,3,False,Canada,18,19-25
10043439,26-40,21,True,Canada,26,26-35
10015175,18-25,5,False,Canada,18,19-25
10011264,18-25,4,False,Canada,18,19-25
10042330,18-25,6,False,Canada,18,19-25
48387599,26-40,5,False,Japan,26,26-35
10020501,41-60,8,False,Canada,41,36-45
10003919,18-25,2,False,Canada,18,19-25
10018137,18-25,1,False,Canada,18,19-25
10016603,<18,2,False,Canada,18,19-25
10004399,41-60,23,True,Canada,41,36-45
10033439,18-25,6,False,Canada,18,19-25
95805158,26-40,8,False,Canada,26,26-35
81938907,18-25,8,False,Canada,18,19-25
10003691,18-25,8,False,Canada,18,19-25
96397412,26-40,8,False,Canada,26,26-35
10034406,41-60,1,False,Canada,41,36-45
17496303,18-25,8,False,Canada,18,19-25
45176441,41-60,6,False,Canada,41,36-45
25192988,18-25,7,False,Canada,18,19-25
10011706,18-25,3,False,Canada,18,19-25
10027750,41-60,2,False,Canada,41,36-45
5553015,26-40,6,False,Canada,26,26-35
47591632,<18,8,False,Canada,18,19-25
10005170,18-25,1,False,Canada,18,19-25
13517130,26-40,7,False,Canada,26,26-35
10035700,<18,4,False,Canada,18,19-25
83525186,<18,4,False,Canada,18,19-25
10026283,18-25,8,False,Canada,18,19-25
69392359,18-25,4,False,Canada,18,19-25
10008496,18-25,8,False,USA,18,19-25
10040637,18-25,8,False,Canada,18,19-25
10011554,18-25,7,False,Canada,18,19-25
10040370,60+,4,False,Canada,60,
42240647,18-25,1,False,Canada,18,19-25
10021577,18-25,1,False,Canada,18,19-25
72710744,18-25,25,True,Canada,18,19-25
10008682,18-25,1,False,China,18,19-25
99076306,<18,6,False,Canada,18,19-25
10030164,18-25,2,False,Canada,18,19-25
80685124,18-25,7,False,USA,18,19-25
10041349,41-60,1,False,Canada,41,36-45
10033931,18-25,4,False,Canada,18,19-25
10027984,26-40,29,True,Canada,26,26-35
10121038,<18,3,False,Canada,18,19-25
10031650,26-40,6,False,Canada,26,26-35
10015592,18-25,2,False,Canada,18,19-25
10038995,<18,3,False,Canada,18,19-25
31533686,18-25,1,False,Canada,18,19-25
33709055,18-25,5,False,Canada,18,19-25
10024820,26-40,5,False,Canada,26,26-35
65426776,18-25,3,False,Canada,18,19-25
10022531,18-25,7,False,Canada,18,19-25
10002926,18-25,5,False,Canada,18,19-25
10038137,26-40,7,False,USA,26,26-35
10029076,60+,5,False,Canada,60,
10015648,18-25,5,False,Canada,18,19-25
20724258,60+,7,False,Canada,60,
10011718,26-40,1,False,Canada,26,26-35
86770459,26-40,7,False,Canada,26,26-35
10024684,18-25,5,False,USA,18,19-25
10006438,41-60,6,False,Canada,41,36-45
9403701,18-25,8,False,USA,18,19-25
1233388,18-25,1,False,Canada,18,19-25
10042431,18-25,7,False,Canada,18,19-25
10008828,18-25,4,False,Canada,18,19-25
10022919,26-40,4,False,Canada,26,26-35
10042344,26-40,1,False,Canada,26,26-35
10007952,18-25,2,False,Canada,18,19-25
25505543,18-25,2,False,Canada,18,19-25
88271556,41-60,4,False,Canada,41,36-45
1086265,60+,7,False,Canada,60,
10024977,18-25,3,False,Canada,18,19-25
10003169,60+,2,False,Canada,60,
10025968,18-25,16,True,Canada,18,19-25
10010649,18-25,7,False,Canada,18,19-25
10023312,18-25,7,False,Canada,18,19-25
10016663,26-40,1,False,Canada,26,26-35
10039507,18-25,8,False,Canada,18,19-25
10023893,26-40,6,False,Canada,26,26-35
10028025,26-40,5,False,Canada,26,26-35
10032744,18-25,5,False,Canada,18,19-25
64554546,26-40,2,False,Canada,26,26-35
10002045,18-25,4,False,Canada,18,19-25
10009207,18-25,5,False,Canada,18,19-25
10032081,18-25,4,False,Canada,18,19-25
75241602,18-25,4,False,Canada,18,19-25
1837878,18-25,4,False,China,18,19-25
4478739,18-25,6,False,Canada,18,19-25
6079807,26-40,5,False,Canada,26,26-35
10019567,26-40,4,False,Canada,26,26-35
10004129,41-60,8,False,Canada,41,36-45
10014343,18-25,2,False,USA,18,19-25
10043606,26-40,6,False,Canada,26,26-35
10002366,41-60,7,False,Canada,41,36-45
10004857,18-25,8,False,Canada,18,19-25
10044002,26-40,5,False,Canada,26,26-35
10039014,18-25,2,False,Canada,18,19-25
8183806,18-25,6,False,Canada,18,19-25
10090483,18-25,6,False,Canada,18,19-25
7072465,41-60,1,False,Canada,41,36-45
10025215,18-25,3,False,Canada,18,19-25
10023806,<18,8,False,Canada,18,19-25
10007380,18-25,2,False,Canada,18,19-25
10034891,<18,6,False,Canada,18,19-25
61618581,18-25,2,False,Canada,18,19-25
1548622,60+,7,False,Canada,60,
46263658,18-25,7,False,Canada,18,19-25
10004300,18-25,2,False,Canada,18,19-25
10030416,18-25,5,False,Canada,18,19-25
4079289,26-40,3,False,Canada,26,26-35
10016957,26-40,8,False,Canada,26,26-35
10021028,18-25,8,False,Canada,18,19-25
19298423,26-40,1,False,Canada,26,26-35
95596943,41-60,1,False,Canada,41,36-45
18713879,<18,1,False,Canada,18,19-25
69951574,<18,1,False,Canada,18,19-25
66217091,18-25,3,False,Canada,18,19-25
10032320,18-25,1,False,USA,18,19-25
10017199,18-25,1,False,Canada,18,19-25
94220339,18-25,1,False,Canada,18,19-25
10034366,18-25,18,True,Canada,18,19-25
10040271,41-60,5,False,Canada,41,36-45
10035042,26-40,8,False,Canada,26,26-35
98924543,60+,7,False,Canada,60,
10041182,18-25,5,False,Canada,18,19-25
10022277,18-25,25,True,Canada,18,19-25
91997329,26-40,7,False,Canada,26,26-35
10034863,41-60,7,False,USA,41,36-45
10022916,18-25,4,False,Canada,18,19-25
3855321,18-25,5,False,Canada,18,19-25
98332726,18-25,3,False,USA,18,19-25
76101420,18-25,7,False,Canada,18,19-25
10000393,60+,2,False,Canada,60,
10009404,<18,1,False,USA,18,19-25
93501932,26-40,7,False,Canada,26,26-35
58838018,18-25,1,False,Canada,18,19-25
10026717,18-25,2,False,Canada,18,19-25
10039513,60+,7,False,Canada,60,
10009200,18-25,1,False,Canada,18,19-25
81507288,26-40,4,False,Canada,26,26-35
10038465,41-60,4,False,Canada,41,36-45
10030104,18-25,2,False,Canada,18,19-25
10014692,26-40,28,True,Canada,26,26-35
68608842,18-25,8,False,Canada,18,19-25
54174415,41-60,8,False,Canada,41,36-45
50211007,26-40,4,False,Canada,26,26-35
10007593,18-25,7,False,Canada,18,19-25
67955872,41-60,8,False,Canada,41,36-45
10002096,18-25,5,False,Canada,18,19-25
10041936,18-25,7,False,Canada,18,19-25
68425410,26-40,1,False,Canada,26,26-35
10001140,18-25,4,False,Canada,18,19-25
10003478,60+,7,False,Canada,60,
11540546,26-40,4,False,USA,26,26-35
16399730,18-25,1,False,Canada,18,19-25
10022739,18-25,3,False,Canada,18,19-25
16184967,41-60,7,False,India,41,36-45
10027066,26-40,6,False,Canada,26,26-35
10032386,18-25,4,False,Canada,18,19-25
10019439,26-40,4,False,Canada,26,26-35
31587599,18-25,5,False,Canada,18,19-25
10015749,18-25,3,False,Canada,18,19-25
10012964,18-25,2,False,Canada,18,19-25
10014369,41-60,2,False,Canada,41,36-45
10020398,18-25,2,False,Canada,18,19-25
10008231,18-25,27,True,Canada,18,19-25
7611540,<18,7,False,Canada,18,19-25
10039256,41-60,17,True,Canada,41,36-45
10016049,18-25,3,False,Canada,18,19-25
76538781,18-25,4,False,USA,18,19-25
10033443,41-60,2,False,Canada,41,36-45
10027843,18-25,2,False,Canada,18,19-25
40307073,26-40,6,False,Canada,26,26-35
10039810,<18,7,False,Canada,18,19-25
10032532,18-25,6,False,Canada,18,19-25
10010746,18-25,4,False,Canada,18,19-25
10005748,26-40,2,False,Canada,26,26-35
10013876,18-25,5,False,USA,18,19-25
10025518,18-25,29,True,Canada,18,19-25
10016885,26-40,8,False,Canada,26,26-35
22027183,18-25,6,False,Canada,18,19-25
27902297,18-25,7,False,Canada,18,19-25
10006358,18-25,21,True,Canada,18,19-25
96352796,26-40,1,False,Canada,26,26-35
14911493,26-40,3,False,Canada,26,26-35
10001537,<18,8,False,Canada,18,19-25
10042183,41-60,22,True,Canada,41,36-45
10044419,18-25,4,False,Canada,18,19-25
81242491,18-25,4,False,Canada,18,19-25
26212904,18-25,7,False,Canada,18,19-25
40654721,<18,6,False,Canada,18,19-25
10009019,<18,4,False,Canada,18,19-25
10009689,<18,8,False,Canada,18,19-25
10021092,18-25,3,False,Canada,18,19-25
3646422,41-60,1,False,Canada,41,36-45
10025318,26-40,2,False,Canada,26,26-35
33273326,41-60,3,False,Canada,41,36-45
26514760,41-60,4,False,Canada,41,36-45
10014275,26-40,17,True,Canada,26,26-35
10043560,18-25,7,False,Canada,18,19-25
77961734,41-60,19,True,Canada,41,36-45
21567864,18-25,1,False,Canada,18,19-25
81437755,<18,5,False,Canada,18,19-25
10030324,26-40,2,False,Canada,26,26-35
10014285,60+,7,False,Canada,60,
99412792,26-40,1,False,Canada,26,26-35
94281441,18-25,16,True,Canada,18,19-25
10015956,18-25,1,False,Canada,18,19-25
10042289,18-25,19,True,Canada,18,19-25
45665721,26-40,7,False,Canada,26,26-35
23839517,26-40,6,False,Canada,26,26-35
10002791,18-25,6,False,Canada,18,19-25
10038538,18-25,1,False,Canada,18,19-25
10014893,26-40,3,False,Canada,26,26-35
17338823,26-40,28,True,Canada,26,26-35
10041238,18-25,3,False,Canada,18,19-25
10003205,18-25,1,False,Canada,18,19-25
10009358,18-25,5,False,Canada,18,19-25
10025787,26-40,4,False,China,26,26-35
21801392,18-25,6,False,Canada,18,19-25
10021150,18-25,8,False,Canada,18,19-25
19504253,18-25,1,False,Canada,18,19-25
10036637,41-60,1,False,Canada,41,36-45
10028595,18-25,3,False,Canada,18,19-25
10017182,18-25,5,False,Canada,18,19-25
33874754,26-40,2,False,Canada,26,26-35
10028817,60+,3,False,Canada,60,
45797214,18-25,4,False,USA,18,19-25
10008932,18-25,23,True,Canada,18,19-25
85896531,26-40,6,False,USA,26,26-35
10036612,18-25,5,False,Canada,18,19-25
46299126,26-40,2,False,Canada,26,26-35
8428777,18-25,7,False,Canada,18,19-25
5357094,18-25,6,False,Canada,18,19-25
9423184,26-40,1,False,Canada,26,26-35
91706684,18-25,1,False,Canada,18,19-25
10002228,41-60,7,False,Canada,41,36-45
10032485,26-40,4,False,Canada,26,26-35
10010690,41-60,2,False,Canada,41,36-45
9358472,26-40,5,False,Canada,26,26-35
10011521,<18,4,False,Canada,18,19-25
42310791,18-25,8,False,Canada,18,19-25
10036905,18-25,1,False,Canada,18,19-25
52074612,26-40,8,False,Canada,26,26-35
10005154,18-25,5,False,Canada,18,19-25
10024848,18-25,6,False,Canada,18,19-25
10028052,26-40,3,False,Canada,26,26-35
10010616,18-25,5,False,Canada,18,19-25
10006196,18-25,5,False,Canada,18,19-25
10022994,<18,1,False,Canada,18,19-25
10041006,26-40,2,False,Canada,26,26-35
10007813,18-25,16,True,Canada,18,19-25
10000318,18-25,1,False,USA,18,19-25
10012531,18-25,2,False,Canada,18,19-25
10039997,26-40,18,True,Canada,26,26-35
10025579,18-25,1,False,Canada,18,19-25
10037761,18-25,1,False,Canada,18,19-25
10019652,26-40,2,False,Canada,26,26-35
17124273,18-25,7,False,USA,18,19-25
68580223,26-40,5,False,Canada,26,26-35
10031813,26-40,29,True,Canada,26,26-35
34444665,41-60,4,False,Canada,41,36-45
10029095,18-25,1,False,Canada,18,19-25
10030742,26-40,17,True,USA,26,26-35
10043123,18-25,2,False,Canada,18,19-25
52781675,26-40,8,False,Canada,26,26-35
10027599,26-40,4,False,Canada,26,26-35
19773969,18-25,5,False,Canada,18,19-25
26388304,26-40,5,False,Canada,26,26-35
10029576,18-25,5,False,Canada,18,19-25
10005219,18-25,7,False,Canada,18,19-25
10041254,26-40,1,False,Canada,26,26-35
40602149,26-40,5,False,USA,26,26-35
10028033,18-25,5,False,Canada,18,19-25
8957802,18-25,7,False,Canada,18,19-25
10030871,18-25,3,False,Canada,18,19-25
44022128,26-40,2,False,Canada,26,26-35
17573348,18-25,3,False,Canada,18,19-25
10028041,26-40,28,True,Canada,26,26-35
1487119,26-40,4,False,USA,26,26-35
10025967,18-25,2,False,USA,18,19-25
18685424,60+,2,False,Canada,60,
10000147,18-25,4,False,Canada,18,19-25
10010014,18-25,3,False,Canada,18,19-25
10023793,18-25,3,False,Canada,18,19-25
10037453,26-40,4,False,Canada,26,26-35
10002390,<18,1,False,Canada,18,19-25
10010677,26-40,2,False,Canada,26,26-35
10020450,26-40,4,False,Canada,26,26-35
10021310,41-60,2,False,Canada,41,36-45
10042381,18-25,7,False,Canada,18,19-25
46318460,26-40,3,False,Canada,26,26-35
10009746,18-25,8,False,Canada,18,19-25
90929819,26-40,8,False,Canada,26,26-35
67055959,41-60,3,False,Canada,41,36-45
10006774,26-40,2,False,Canada,26,26-35
89075559,<18,7,False,Canada,18,19-25
20648160,18-25,7,False,Canada,18,19-25
10016657,<18,2,False,Canada,18,19-25
10043290,26-40,25,True,Canada,26,26-35
10028603,26-40,6,False,Canada,26,26-35
93492691,<18,1,False,Canada,18,19-25
33680303,18-25,8,False,Canada,18,19-25
10004177,<18,7,False,Canada,18,19-25
95265077,18-25,4,False,Canada,18,19-25
39975223,<18,6,False,Canada,18,19-25
10024232,<18,1,False,Canada,18,19-25
10039496,18-25,1,False,Canada,18,19-25
72772032,26-40,2,False,Canada,26,26-35
98984660,<18,4,False,Canada,18,19-25
51064865,18-25,3,False,Canada,18,19-25
74589012,26-40,2,False,Canada,26,26-35
51394344,60+,20,True,Canada,60,
10037863,26-40,3,False,Canada,26,26-35
10041856,18-25,1,False,Canada,18,19-25
3210696,41-60,3,False,Canada,41,36-45
10029082,41-60,4,False,Canada,41,36-45
61841886,26-40,18,True,Canada,26,26-35
10021711,41-60,4,False,Canada,41,36-45
10024465,41-60,3,False,Canada,41,36-45
10044138,26-40,7,False,Canada,26,26-35
77529299,18-25,2,False,Canada,18,19-25
29859793,26-40,4,False,South Korea,26,26-35
82095459,26-40,7,False,USA,26,26-35
75995054,18-25,6,False,Canada,18,19-25
82061922,26-40,4,False,USA,26,26-35
10020037,18-25,8,False,Canada,18,19-25
10031140,26-40,1,False,Canada,26,26-35
73121402,26-40,4,False,Canada,26,26-35
54318531,26-40,3,False,USA,26,26-35
10003880,26-40,3,False,Canada,26,26-35
10038414,18-25,1,False,Canada,18,19-25
10033773,26-40,2,False,Canada,26,26-35
10006011,60+,8,False,Canada,60,
10007404,18-25,8,False,USA,18,19-25
10008108,18-25,2,False,USA,18,19-25
10039588,18-25,4,False,Canada,18,19-25
10019696,18-25,1,False,Canada,18,19-25
41624866,26-40,1,False,Canada,26,26-35
10035134,41-60,20,True,Canada,41,36-45
10022679,18-25,3,False,Canada,18,19-25
10025554,18-25,4,False,Canada,18,19-25
95786693,18-25,4,False,Canada,18,19-25
10032968,18-25,5,False,Canada,18,19-25
45800919,41-60,6,False,Canada,41,36-45
10033935,60+,8,False,Canada,60,
36132565,26-40,4,False,Canada,26,26-35
10002854,18-25,1,False,Canada,18,19-25
90015548,26-40,4,False,Canada,26,26-35
85810570,18-25,7,False,Canada,18,19-25
99309923,41-60,8,False,Canada,41,36-45
10164074,41-60,5,False,Canada,41,36-45
10022572,26-40,3,False,Canada,26,26-35
88841931,41-60,15,True,Canada,41,36-45
97083944,18-25,8,False,Canada,18,19-25
10022322,18-25,2,False,Canada,18,19-25
10004934,41-60,1,False,Canada,41,36-45
10015179,18-25,8,False,Canada,18,19-25
15997149,18-25,5,False,Canada,18,19-25
10022751,18-25,2,False,Canada,18,19-25
49996995,<18,3,False,Canada,18,19-25
10019778,26-40,5,False,Canada,26,26-35
2731180,26-40,6,False,Canada,26,26-35
42279521,26-40,5,False,Canada,26,26-35
10002088,41-60,8,False,Canada,41,36-45
10000967,18-25,6,False,Canada,18,19-25
10015965,26-40,20,True,Canada,26,26-35
10007166,18-25,3,False,Canada,18,19-25
87326428,26-40,8,False,Canada,26,26-35
26927411,26-40,1,False,Canada,26,26-35
10024997,<18,7,False,Canada,18,19-25
10040044,26-40,3,False,Canada,26,26-35
81759506,18-25,2,False,Canada,18,19-25
10028026,18-25,5,False,Canada,18,19-25
10034924,18-25,8,False,Canada,18,19-25
10006786,18-25,2,False,USA,18,19-25
10023683,26-40,7,False,Canada,26,26-35
10009850,18-25,5,False,Canada,18,19-25
10029015,18-25,1,False,Canada,18,19-25
52058921,26-40,8,False,USA,26,26-35
44819488,<18,7,False,Canada,18,19-25
79721017,41-60,8,False,Canada,41,36-45
10024064,26-40,5,False,Canada,26,26-35
10029438,18-25,6,False,Canada,18,19-25
10004532,26-40,1,False,Canada,26,26-35
4438562,18-25,6,False,Canada,18,19-25
10034756,41-60,2,False,Canada,41,36-45
10005366,26-40,27,True,Canada,26,26-35
46519034,<18,5,False,Canada,18,19-25
18373240,41-60,2,False,Canada,41,36-45
10017527,26-40,1,False,Canada,26,26-35
10007161,18-25,2,False,Canada,18,19-25
10027686,26-40,4,False,Canada,26,26-35
17020284,<18,4,False,Canada,18,19-25
10024609,41-60,5,False,Canada,41,36-45
10030103,18-25,27,True,Canada,18,19-25
32747825,<18,8,False,Canada,18,19-25
10021081,<18,7,False,Canada,18,19-25
10016038,18-25,7,False,USA,18,19-25
10015271,18-25,2,False,Canada,18,19-25
10018728,18-25,7,False,USA,18,19-25
6141599,41-60,7,False,Canada,41,36-45
89739416,<18,7,False,Canada,18,19-25
10002627,26-40,7,False,Canada,26,26-35
64085954,26-40,6,False,Canada,26,26-35
90115011,60+,3,False,Canada,60,
52969775,18-25,8,False,Canada,18,19-25
70674905,18-25,4,False,Canada,18,19-25
10004324,26-40,8,False,USA,26,26-35
10012654,18-25,2,False,Canada,18,19-25
42552991,18-25,6,False,Canada,18,19-25
10040076,41-60,4,False,Canada,41,36-45
93407475,41-60,17,True,Canada,41,36-45
10005703,<18,5,False,Canada,18,19-25
10025349,60+,2,False,Canada,60,
10009222,41-60,20,True,Canada,41,36-45
10008039,18-25,4,False,Japan,18,19-25
10014073,18-25,7,False,Canada,18,19-25
10025319,18-25,4,False,Canada,18,19-25
10043128,18-25,2,False,Canada,18,19-25
10011617,18-25,7,False,USA,18,19-25
10018200,18-25,4,False,USA,18,19-25
10018456,18-25,3,False,Canada,18,19-25
58858262,18-25,4,False,Canada,18,19-25
10042837,18-25,1,False,Canada,18,19-25
10025646,18-25,2,False,Canada,18,19-25
10022720,18-25,5,False,Canada,18,19-25
10041140,18-25,2,False,Canada,18,19-25
10042010,26-40,2,False,Canada,26,26-35
10013933,18-25,28,True,Canada,18,19-25
10042071,<18,7,False,Canada,18,19-25
10044405,18-25,18,True,Canada,18,19-25
10008588,26-40,4,False,USA,26,26-35
10017909,26-40,7,False,Canada,26,26-35
10042281,26-40,7,False,Canada,26,26-35
10021861,<18,5,False,Canada,18,19-25
10019585,26-40,22,True,USA,26,26-35
31841571,18-25,2,False,Canada,18,19-25
10280111,18-25,1,False,Canada,18,19-25
10026396,26-40,2,False,Canada,26,26-35
10023164,26-40,15,True,Canada,26,26-35
97533105,26-40,8,False,Canada,26,26-35
14967558,18-25,7,False,Canada,18,19-25
73352521,41-60,7,False,India,41,36-45
10031223,18-25,5,False,USA,18,19-25
10027081,26-40,6,False,Canada,26,26-35
50097466,18-25,6,False,Canada,18,19-25
10037860,<18,2,False,Canada,18,19-25
10020194,18-25,8,False,Canada,18,19-25
5507553,26-40,8,False,Canada,26,26-35
2858691,18-25,1,False,Canada,18,19-25
10036933,18-25,7,False,Canada,18,19-25
44407955,<18,3,False,South Korea,18,19-25
10018260,41-60,8,False,Canada,41,36-45
70875794,<18,1,False,Canada,18,19-25
39585165,26-40,8,False,Canada,26,26-35
10016569,26-40,3,False,Canada,26,26-35
75616085,41-60,8,False,Canada,41,36-45
10004825,41-60,22,True,Canada,41,36-45
10037288,18-25,6,False,Canada,18,19-25
10018662,41-60,7,False,Canada,41,36-45
10039523,18-25,7,False,Canada,18,19-25
10024462,41-60,4,False,Canada,41,36-45
83885844,18-25,21,True,Canada,18,19-25
10000084,18-25,8,False,Canada,18,19-25
10005416,41-60,2,False,Canada,41,36-45
10009080,60+,4,False,Canada,60,
10009230,26-40,5,False,Canada,26,26-35
56468004,18-25,7,False,Canada,18,19-25
10034537,18-25,7,False,Canada,18,19-25
68073450,18-25,3,False,Canada,18,19-25
11746531,<18,5,False,Canada,18,19-25
10018493,18-25,7,False,USA,18,19-25
10009778,60+,2,False,USA,60,
10007438,26-40,6,False,Canada,26,26-35
64750244,<18,7,False,Canada,18,19-25
10019742,18-25,5,False,Canada,18,19-25
40967432,<18,3,False,USA,18,19-25
46035820,18-25,8,False,Canada,18,19-25
10021908,26-40,8,False,USA,26,26-35
10004387,41-60,2,False,Canada,41,36-45
10034802,18-25,7,False,Canada,18,19-25
29250030,26-40,6,False,Canada,26,26-35
10037909,18-25,5,False,Canada,18,19-25
10041512,18-25,1,False,Canada,18,19-25
6646491,26-40,7,False,Canada,26,26-35
10015413,18-25,1,False,Canada,18,19-25
14365755,18-25,6,False,Canada,18,19-25
26035365,18-25,3,False,Canada,18,19-25
10023181,18-25,8,False,Canada,18,19-25
10029473,18-25,8,False,Canada,18,19-25
10033702,<18,6,False,Canada,18,19-25
10002076,18-25,1,False,Canada,18,19-25
10002948,18-25,8,False,Canada,18,19-25
10001859,18-25,2,False,Canada,18,19-25
10018017,18-25,4,False,Canada,18,19-25
10037253,18-25,5,False,Canada,18,19-25
30433300,18-25,1,False,Canada,18,19-25
99222900,26-40,3,False,Canada,26,26-35
74886986,41-60,19,True,Canada,41,36-45
10004277,18-25,8,False,Canada,18,19-25
10029416,18-25,4,False,Canada,18,19-25
91379303,18-25,4,False,Canada,18,19-25
83029093,18-25,3,False,USA,18,19-25
10006378,26-40,1,False,Canada,26,26-35
17810143,60+,20,True,Canada,60,
87761983,41-60,1,False,Canada,41,36-45
10011896,41-60,29,True,Canada,41,36-45
10006755,18-25,3,False,Canada,18,19-25
43818150,26-40,1,False,Canada,26,26-35
10040974,18-25,3,False,Canada,18,19-25
10033334,41-60,4,False,Canada,41,36-45
10019785,18-25,5,False,Canada,18,19-25
10022534,26-40,6,False,Canada,26,26-35
75418253,<18,7,False,Canada,18,19-25
10031803,18-25,1,False,Canada,18,19-25
10024499,18-25,4,False,Canada,18,19-25
22593418,18-25,8,False,Canada,18,19-25
10029142,18-25,26,True,Canada,18,19-25
10029180,26-40,1,False,Canada,26,26-35
10022117,18-25,25,True,Canada,18,19-25
10026835,41-60,8,False,Canada,41,36-45
10019353,26-40,4,False,Canada,26,26-35
21402638,41-60,7,False,Canada,41,36-45
10004134,60+,5,False,USA,60,
10002569,18-25,3,False,Canada,18,19-25
53647145,41-60,8,False,Canada,41,36-45
10000843,60+,7,False,Canada,60,
10010996,18-25,8,False,Canada,18,19-25
10044258,26-40,2,False,Canada,26,26-35
47680241,26-40,4,False,Canada,26,26-35
41829139,41-60,7,False,Canada,41,36-45
10011540,18-25,24,True,Canada,18,19-25
10040062,<18,4,False,Canada,18,19-25
67736270,26-40,8,False,USA,26,26-35
52875632,41-60,4,False,Canada,41,36-45
95160396,18-25,3,False,Canada,18,19-25
83819410,41-60,6,False,Canada,41,36-45
10041079,18-25,8,False,Canada,18,19-25
10022206,18-25,8,False,Canada,18,19-25
10013585,18-25,6,False,Canada,18,19-25
10040077,41-60,4,False,Canada,41,36-45
10004304,18-25,3,False,Canada,18,19-25
10035440,41-60,1,False,Canada,41,36-45
10010946,18-25,23,True,Canada,18,19-25
10006416,18-25,1,False,Canada,18,19-25
10024140,18-25,8,False,Canada,18,19-25
97869607,26-40,8,False,Canada,26,26-35
28903914,60+,8,False,Canada,60,
35678896,26-40,8,False,Canada,26,26-35
10041665,18-25,4,False,Canada,18,19-25
99347813,18-25,7,False,Canada,18,19-25
49511686,26-40,3,False,Canada,26,26-35
10031729,41-60,2,False,Canada,41,36-45
10008493,26-40,7,False,Canada,26,26-35
29991670,18-25,2,False,Canada,18,19-25
10008264,41-60,8,False,Canada,41,36-45
10029764,18-25,6,False,Canada,18,19-25
51407338,18-25,3,False,Canada,18,19-25
5463361,18-25,4,False,USA,18,19-25
10020491,18-25,7,False,Canada,18,19-25
10043798,26-40,1,False,Canada,26,26-35
10009391,18-25,4,False,Canada,18,19-25
28111874,41-60,6,False,Canada,41,36-45
10022439,<18,5,False,Canada,18,19-25
31674908,<18,7,False,Canada,18,19-25
10042730,18-25,3,False,Canada,18,19-25
20278175,18-25,7,False,Canada,18,19-25
10044194,18-25,1,False,Canada,18,19-25
10027893,18-25,5,False,UK,18,19-25
10011513,41-60,2,False,Canada,41,36-45
10010368,26-40,7,False,Canada,26,26-35
10031302,18-25,4,False,Canada,18,19-25
